match_id,match_start_date,match_date,match_day,city,venue,bowler,age_years,spell_no,deliveries_match,overs_match,inferred_fielding_time_minutes,avg_temp_c,avg_humidity_pct,precip_mm,esi_norm,days_since_prev,deliveries_7d,deliveries_28d,acwr_7d_over_28d,acwr_std,srpe_sim_au,fatigue_ewma,ck_delta_24h_upl,cmj_drop_pct,hrv_sim_ms,fatigue_score_0_100,injury_risk_score,injury_risk_label,fatigue_score_0_100_v3,injury_risk_prob_v3,injury_risk_label_v3
20040514_PSaravanamuttuStad_Colombo_WPUJCVaas,2004-05-14,2004-05-18,5,Colombo,P Saravanamuttu Stadium,WPUJC Vaas,16.0,3,50,8,135,28.298275286753984,78.707334578493,2.3355371104798275,0.4446,0.0,331.0,627.0,0.5279,2.1116,432.3,281.35567608221857,84.3,0.1292,62.1,50.6,8.14,High,43.68697879818662,0.6767570704388101,High
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-03,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,36,6,219,28.967169038902234,81.53826037048587,0.8645605169927262,0.5007,16.0,36.0,432.0,0.0833,0.3333,451.9,378.4750508471859,83.4,0.1063,61.6,54.6,1.5,Low,8.592228261424395,0.11610863321360258,Low
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-04,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,42,7,54,28.586615464143303,75.48209199367994,0.543480025922891,0.4332,1.0,78.0,474.0,0.1646,0.6582,250.7,346.53128813538945,68.9,0.1285,63.6,51.1,1.93,Low,14.210450224000956,0.22436123180405326,Low
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-04,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,34,5,111,29.493996937075693,81.96434146261095,0.0,0.5304,0.0,112.0,508.0,0.2205,0.8819,269.5,327.2734661015421,63.0,0.0865,68.5,41.4,2.03,Low,29.147897753165235,0.37334622988824545,Medium
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-04,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,3,8,1,0,29.05051709304087,76.22879993434137,0.0,0.4624,0.0,120.0,516.0,0.2326,0.9302,77.3,264.7800995761566,25.8,0.0348,75.2,17.4,1.96,Low,24.28130274882248,0.3072652505493311,Medium
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-05,3,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,22,3,108,29.90507211274648,78.045894737663,1.2061444513146315,0.5196,1.0,142.0,538.0,0.2639,1.0558,188.7,245.76007468211748,38.9,0.0848,69.1,27.4,1.52,Low,13.906879188434143,0.22754618803521504,Low
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-07,5,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,21,3,10,29.76277318011237,77.5569132706752,0.9737694477210184,0.5086,2.0,163.0,559.0,0.2916,1.1664,95.2,208.12005601158813,37.6,0.0516,74.4,19.0,0.51,Low,29.33197323914752,0.43017574806302805,Medium
20040603_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-03,2004-06-07,5,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,51,8,341,28.925475885672498,82.74635109372024,0.3242150499942775,0.5082,0.0,214.0,610.0,0.3508,1.4033,789.6,353.49004200869115,91.6,0.1395,57.4,60.2,2.81,Medium,39.56217030266538,0.579280045220551,Medium
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-16,1,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,36,6,294,26.19135184506743,87.7375033652381,28.305449571780866,0.4115,9.0,36.0,250.0,0.144,0.576,548.4,402.2175315065184,83.3,0.1178,66.4,58.3,1.41,Low,16.60690433996486,0.12327585080466752,Low
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-16,1,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,34,5,228,26.67264320426355,85.29041240013157,20.02791385103773,0.416,0.0,70.0,284.0,0.2465,0.9859,423.6,407.5631486298888,75.9,0.0991,64.7,53.6,1.92,Low,21.348895797051558,0.20024209486877792,Low
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-19,4,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,16,2,18,27.740491438134207,81.70890211939171,9.867510173782202,0.4407,3.0,136.0,350.0,0.3886,1.5543,87.3,298.4985158282343,26.8,0.0574,80.1,23.8,2.44,Low,13.153113837467547,0.25097141643801646,Low
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-19,4,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,34,5,278,26.40664466383165,87.70716296481751,10.359747005148035,0.422,0.0,120.0,334.0,0.3593,1.4371,493.1,368.8980211043124,91.2,0.0988,58.4,55.1,2.72,Medium,30.3406325026065,0.523290042055874,Medium
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-19,4,Galle,Galle International Stadium,WPUJC Vaas,16.0,3,16,2,18,27.740491438134207,81.70890211939171,9.867510173782202,0.4407,0.0,86.0,300.0,0.2867,1.1467,87.3,327.49736147241657,10.9,0.0788,68.4,24.6,1.94,Low,20.449046781836344,0.34299572469144635,Medium
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-20,5,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,33,5,72,27.6036623791549,87.27545425099292,9.558770408370018,0.4784,1.0,169.0,383.0,0.4413,1.765,209.5,276.2488868711757,61.7,0.0923,66.4,37.8,3.48,Medium,23.571578058731415,0.41345897264377496,Medium
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-20,5,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,17,2,191,28.169171628364207,85.23594510939111,0.3929060893184957,0.4903,0.0,186.0,400.0,0.465,1.86,249.8,269.6366651533818,51.3,0.0795,68.3,32.3,3.49,Medium,36.97771243541554,0.6577753390874197,High
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-20,5,Galle,Galle International Stadium,WPUJC Vaas,16.0,3,23,3,101,26.24552360630848,90.97521746030512,3.49511827638983,0.4401,0.0,209.0,423.0,0.4941,1.9764,179.5,247.10249886503635,35.6,0.0699,73.3,24.3,3.94,Medium,31.720949091070842,0.5824431891401247,Medium
20040616_GalleInternational_Galle_WPUJCVaas,2004-06-16,2004-06-20,5,Galle,Galle International Stadium,WPUJC Vaas,16.0,4,33,5,72,27.6036623791549,87.27545425099292,9.558770408370018,0.4784,0.0,242.0,456.0,0.5307,2.1228,209.5,237.70187414877728,77.5,0.0928,62.8,39.6,7.78,High,39.37968400822573,0.7288032849053704,High
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-25,1,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,1,13,2,42,28.97835846083173,79.7214291656587,2.833522265893873,0.4867,5.0,185.0,469.0,0.3945,1.5778,84.3,199.35140561158292,33.9,0.0668,73.0,19.5,2.99,Medium,27.922765104318785,0.3483665301558333,Medium
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-26,2,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,1,27,4,370,27.88949729028764,74.70153230048234,0.0,0.3921,1.0,146.0,496.0,0.2944,1.1774,545.0,285.7635542086872,60.8,0.1069,66.1,40.6,1.39,Low,18.42831182885841,0.3132750457559388,Medium
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-26,2,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,2,6,1,292,29.508385425428685,75.60111634092672,1.0993856805535605,0.4802,0.0,152.0,502.0,0.3028,1.2112,288.9,286.5476656565154,32.8,0.0605,71.0,25.2,2.28,Low,30.12075702851575,0.3662886817107838,Medium
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-28,4,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,1,41,6,41,27.690508385898514,75.09806734804383,0.5710139596997735,0.3853,2.0,87.0,543.0,0.1602,0.6409,202.5,265.53574924238654,58.6,0.1105,62.1,38.8,0.89,Low,8.302365507001415,0.17800336202915193,Low
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-28,4,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,2,59,9,64,27.07682762438459,77.35336388027424,0.0,0.3727,0.0,146.0,602.0,0.2425,0.9701,366.2,290.7018119317899,102.8,0.1162,65.2,55.0,1.37,Low,36.959015038560935,0.4040648277282631,Medium
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-28,4,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,3,59,9,64,27.07682762438459,77.35336388027424,0.0,0.3727,0.0,205.0,661.0,0.3101,1.2405,366.2,309.5763589488424,94.8,0.1323,64.6,56.5,2.67,Medium,25.073778536279512,0.28591113800185364,Low
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-28,4,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,4,41,6,41,27.690508385898514,75.09806734804383,0.5710139596997735,0.3853,0.0,246.0,702.0,0.3504,1.4017,202.5,282.8072692116318,69.2,0.1225,66.5,45.2,4.49,Medium,44.4215933271654,0.587713547615394,Medium
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-29,5,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,1,24,4,14,28.70475096479814,75.59677695445487,4.175318537263806,0.44,1.0,270.0,726.0,0.3719,1.4876,97.7,236.53045190872388,59.6,0.0644,69.5,29.8,4.54,High,30.44064754706868,0.5344769891948273,Medium
20040625_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-06-25,2004-06-29,5,Colombo,Sinhalese Sports Club,WPUJC Vaas,16.0,2,24,4,14,28.70475096479814,75.59677695445487,4.175318537263806,0.44,0.0,294.0,750.0,0.392,1.568,97.7,201.8228389315429,57.9,0.0736,69.5,27.9,6.14,High,42.0290803289911,0.7266683515867587,High
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-07,1,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,15,2,274,26.29139961773748,84.41335075525095,5.938657619031497,0.3899,8.0,30.0,566.0,0.053,0.212,325.3,255.8440968989929,48.4,0.0944,67.5,32.5,1.39,Low,19.693163212112513,0.11628265351660269,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-07,1,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,15,2,274,26.29139961773748,84.41335075525095,5.938657619031497,0.3899,0.0,15.0,551.0,0.0272,0.1089,325.3,232.6921291986572,62.2,0.0894,69.6,34.1,1.89,Low,19.334015425383612,0.1302047646059327,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-08,2,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,15,2,375,27.70118511784749,80.74717451880639,5.783223244646594,0.431,1.0,45.0,581.0,0.0775,0.3098,436.8,301.0830726742447,57.0,0.0879,65.8,37.7,1.93,Low,15.932063354125397,0.16188173362965746,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-08,2,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,34,5,7,26.83267883387388,86.46959787187185,1.0779917652046076,0.4334,0.0,79.0,615.0,0.1285,0.5138,120.1,255.83730450568356,52.5,0.0653,64.6,29.4,1.93,Low,18.358259297443787,0.2472220876531728,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-09,3,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,39,6,0,28.1958622495204,81.7978323873504,8.057701763829565,0.4642,1.0,118.0,654.0,0.1804,0.7217,141.3,227.20297837926267,71.8,0.0914,62.6,36.8,1.96,Low,19.219853201791594,0.217293861794618,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-09,3,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,21,3,317,28.454414365562503,88.83118976230072,4.872233030474968,0.5334,0.0,139.0,675.0,0.2059,0.8237,436.9,279.62723378444696,63.0,0.101,61.8,39.8,1.53,Low,32.26781481605393,0.40887290693228706,Medium
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-10,4,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,56,9,54,28.266847543967387,83.99312177164472,5.71364356221291,0.4853,1.0,195.0,731.0,0.2668,1.067,347.8,296.67042533833524,69.8,0.1159,61.3,45.5,1.99,Low,23.48684756888301,0.24831532107226698,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-10,4,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,35,5,325,26.231625362171663,86.30338454042669,2.4624229437560983,0.402,0.0,230.0,766.0,0.3003,1.201,561.8,362.9528190037514,79.4,0.1088,61.4,52.6,2.7,Medium,36.117695475366155,0.424906746972555,Medium
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-11,5,Galle,Galle International Stadium,WPUJC Vaas,16.0,1,6,1,320,28.691242555025465,83.03498715244052,0.0,0.4988,1.0,236.0,772.0,0.3057,1.2228,316.5,351.3396142528136,54.3,0.0575,69.0,36.3,4.6,High,23.093685412684287,0.23278883546248658,Low
20040707_GalleInternational_Galle_WPUJCVaas,2004-07-07,2004-07-11,5,Galle,Galle International Stadium,WPUJC Vaas,16.0,2,45,7,13,27.238916705378426,86.08940016260631,1.8806185344416024,0.4507,0.0,281.0,817.0,0.3439,1.3758,195.6,312.40471068961017,74.2,0.1074,65.2,46.8,4.55,High,32.92015434264701,0.49097483961569605,Medium
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-20,1,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,1,23,3,116,29.364268238090173,74.31036611936123,4.415477795097665,0.4627,9.0,23.0,598.0,0.0385,0.1538,198.6,283.95353301720763,62.5,0.0515,65.9,32.5,1.46,Low,13.159203659813198,0.07489373177671077,Low
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-21,2,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,1,69,11,49,27.77378549145951,77.23043194952571,8.157143361709505,0.4065,1.0,123.0,698.0,0.1762,0.7049,435.3,290.7882092416345,73.7,0.1421,64.1,50.2,1.41,Low,20.379918959298717,0.27287505292661207,Low
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-21,2,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,2,10,1,103,27.193803613523748,76.41175610232672,2.031874649474349,0.371,0.0,133.0,708.0,0.1879,0.7514,116.5,247.21615693122587,26.8,0.0446,70.6,17.8,1.37,Low,21.104571387324622,0.2904979974324803,Low
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-21,2,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,3,21,3,159,28.74403175754087,78.75899525800192,5.591412466067757,0.4673,0.0,54.0,629.0,0.0859,0.3434,244.2,242.6176123221793,48.4,0.076,66.1,28.7,1.97,Low,26.527300854107143,0.23295405145628345,Low
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-21,2,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,4,10,1,103,27.193803613523748,76.41175610232672,2.031874649474349,0.371,0.0,33.0,608.0,0.0543,0.2171,116.5,242.09014976290567,48.2,0.039,72.8,23.0,1.87,Low,21.477361723953898,0.13029462963437086,Low
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-22,3,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,1,19,3,94,28.377847860369823,79.01573510966765,5.349835858383338,0.451,1.0,152.0,727.0,0.2091,0.8363,162.3,225.9871176984194,38.0,0.0647,63.5,22.5,1.45,Low,17.239108708107192,0.21099284131770266,Low
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-22,3,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,2,33,5,152,26.88021576128025,76.47167760930965,5.929480582240567,0.3558,0.0,185.0,760.0,0.2434,0.9737,311.1,247.26533827381456,67.0,0.0961,62.8,37.7,1.36,Low,26.595315713891775,0.3986137624125544,Medium
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-22,3,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,3,19,3,94,28.377847860369823,79.01573510966765,5.349835858383338,0.451,0.0,204.0,779.0,0.2619,1.0475,162.3,226.0240037053609,37.8,0.0439,72.0,19.3,1.95,Low,30.133768844790882,0.37371996607298796,Medium
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-24,5,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,1,16,2,0,28.67937969238301,79.72183307633995,6.452144894491916,0.4717,2.0,220.0,749.0,0.2937,1.1749,87.9,191.4930027790207,35.9,0.056,65.1,17.8,0.97,Low,19.695824947976693,0.3588202061520858,Medium
20040720_RPremadasaStadium_Colombo_WPUJCVaas,2004-07-20,2004-07-24,5,Colombo,R.Premadasa Stadium,WPUJC Vaas,16.0,2,44,7,110,27.74399715670309,80.26046319685439,2.894911964130596,0.4293,0.0,264.0,793.0,0.3329,1.3317,342.1,229.14475208426555,59.0,0.102,65.7,34.7,4.53,High,37.93133256484566,0.5067045656645748,Medium
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-07-30,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,16,2,324,28.264532316036306,81.25285374366304,3.4709864794491763,0.4632,6.0,76.0,561.0,0.1355,0.5419,390.6,269.5085640631992,60.8,0.0941,70.5,37.3,1.46,Low,14.148266020798047,0.11647081087286852,Low
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-07-30,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,31,5,420,26.80820681856868,85.3697412617332,4.431881355679353,0.4234,0.0,107.0,592.0,0.1807,0.723,664.7,368.3064230473994,64.3,0.112,59.8,49.0,1.92,Low,12.5175936719071,0.17862611999808045,Low
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-07-31,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,57,9,75,26.42274153195172,79.27338616662047,5.741958203648386,0.3553,1.0,104.0,649.0,0.1602,0.641,377.1,370.5048172855495,82.6,0.1307,62.1,57.5,1.86,Low,25.10353243567413,0.15133260964155423,Low
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-07-31,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,68,11,71,26.48124838998202,80.01215050809132,1.8096417829383615,0.3642,0.0,172.0,717.0,0.2399,0.9596,469.4,395.22861296416215,78.6,0.1543,63.3,61.8,1.36,Low,36.33083612918824,0.4980411866235319,Medium
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-07-31,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,3,31,5,80,27.19603475446142,77.33433261748853,3.6565930810326495,0.3785,0.0,203.0,748.0,0.2714,1.0856,210.5,349.04645972312164,70.6,0.0856,65.3,45.3,1.88,Low,21.883871890735982,0.2702539077734827,Low
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-08-03,5,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,16,2,420,27.161909888057647,84.00837406034664,9.477211319304525,0.4302,3.0,219.0,764.0,0.2866,1.1466,492.3,384.8598447923412,71.3,0.098,67.1,50.3,0.93,Low,20.671703850672905,0.3052441099548763,Medium
20040730_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-07-30,2004-08-03,5,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,32,5,235,28.408051508719804,72.03996130520932,8.165171192095034,0.3967,0.0,251.0,796.0,0.3153,1.2613,421.3,393.9698835942559,62.0,0.102,61.3,48.8,4.5,Medium,37.6991917219743,0.45922618261123155,Medium
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-14,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,23,3,101,27.99056766016997,85.04280454866439,0.0,0.4799,11.0,42.0,557.0,0.0754,0.3016,181.1,288.1080595217689,54.4,0.0636,66.5,32.2,1.48,Low,10.233065162004483,0.08686214240833622,Low
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-14,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,19,3,52,27.10455532545714,81.48896917278316,10.370013956657576,0.4071,0.0,19.0,534.0,0.0356,0.1423,113.2,323.777412695692,42.3,0.0567,67.6,30.4,1.91,Low,23.877406044209316,0.24552050776504727,Low
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-15,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,33,5,317,28.50474002789829,75.07092881413043,1.586723522410301,0.4258,1.0,75.0,590.0,0.1271,0.5085,540.8,351.2810446413268,88.1,0.1192,62.9,55.8,1.93,Low,17.037886810506986,0.1409931400226989,Low
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-15,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,33,5,317,28.50474002789829,75.07092881413043,1.586723522410301,0.4258,0.0,108.0,623.0,0.1734,0.6934,540.8,398.660783480995,71.3,0.1054,65.3,52.5,1.93,Low,36.860767555478695,0.3893478979217629,Medium
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-16,3,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,19,3,61,28.47702381525774,77.97383580554288,0.0,0.4476,1.0,127.0,642.0,0.1978,0.7913,124.5,330.12058761074627,48.6,0.0602,69.0,33.3,1.45,Low,17.655941400825505,0.21590036808298516,Low
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-16,3,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,41,6,141,26.701886415488172,84.10524737187284,14.208796929214676,0.4079,0.0,168.0,683.0,0.246,0.9839,352.0,335.5904407080597,60.9,0.1151,59.1,45.8,1.41,Low,26.37942755615614,0.3058429072292417,Medium
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-16,3,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,3,43,7,325,29.16316816016553,79.27608803676925,5.985024957123196,0.4924,0.0,211.0,726.0,0.2906,1.1625,675.9,420.66783053104473,78.9,0.1378,56.3,61.4,1.99,Low,39.28231375446008,0.4423519901213932,Medium
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-17,4,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,24,4,221,28.12194670244281,78.00681088852502,15.911935864520672,0.4302,1.0,235.0,727.0,0.3232,1.293,347.2,402.3008728982836,52.1,0.1105,66.6,47.8,4.53,High,23.34578539200709,0.3153450516674265,Medium
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-17,4,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,32,5,268,29.594957600003617,79.87688209154301,6.265129892410726,0.5188,0.0,267.0,759.0,0.3518,1.4071,478.3,421.30065467371264,63.8,0.1105,67.3,52.8,4.62,High,41.58244886248619,0.5369473765380411,Medium
20040814_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-14,2004-08-17,4,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,3,11,1,38,28.126391705463742,82.43998776051387,0.0,0.4658,0.0,278.0,770.0,0.361,1.4442,81.3,336.30049100528447,34.3,0.0383,72.0,26.2,4.57,High,30.41783918227336,0.502445063690543,Medium
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-25,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,26,4,126,28.78390745472722,77.40375840507294,12.235714400722946,0.4584,8.0,26.0,555.0,0.0468,0.1874,239.1,312.00036825396336,57.1,0.0976,65.5,40.1,1.46,Low,14.426592061230325,0.143606212895813,Low
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-25,1,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,36,6,102,28.40342151955817,81.30357126081128,9.046511537278052,0.4706,0.0,62.0,591.0,0.1049,0.4196,282.2,304.5502761904725,59.6,0.1084,66.6,41.9,1.97,Low,23.125436562997066,0.21091888184024485,Low
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-26,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,31,5,48,28.799121769711483,82.93539920962972,5.571161905527889,0.5034,1.0,99.0,628.0,0.1576,0.6306,173.2,254.99703035714083,56.3,0.0981,65.8,35.4,2.0,Low,13.615148285563222,0.14576132940273132,Low
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-26,2,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,6,1,214,29.057376606842155,77.54083269948437,2.9636300949903416,0.4732,0.0,68.0,597.0,0.1139,0.4556,215.4,282.2627071428544,24.9,0.0554,68.9,21.7,1.97,Low,26.349232425541924,0.3647443903624207,Medium
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-27,3,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,12,2,332,28.504465983074496,74.38672503258516,0.0,0.4203,1.0,143.0,625.0,0.2288,0.9152,372.1,258.1545795758917,53.5,0.0733,64.4,31.1,1.42,Low,23.461327141698185,0.18840374300264476,Low
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-27,3,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,2,32,5,6,27.924380329018145,78.13412978267843,0.0,0.4213,0.0,131.0,613.0,0.2137,0.8548,115.7,220.17277276785563,48.1,0.081,71.9,27.6,1.42,Low,28.818797201815563,0.2183716565425446,Low
20040825_SinhaleseSportsClu_Colombo_WPUJCVaas,2004-08-25,2004-08-28,4,Colombo,"Sinhalese Sports Club, Colombo",WPUJC Vaas,16.0,1,32,5,17,27.470136831319216,76.81858252438676,1.0152248242467734,0.3881,1.0,175.0,501.0,0.3493,1.3972,129.5,225.9909346819188,36.0,0.0617,59.8,21.5,2.19,Low,23.859279233127477,0.32214257630965987,Medium
